month,simulation_id,traditional_salary,ai_salary,lambda_shock
33,44,3360.5882452566766,5678.860344647884,0.5568749720775079
34,44,3264.0089141982785,5645.481619368926,0.49761275964975793
35,44,3240.570796083138,5654.236572863606,0.3729786112898187
36,44,3231.9580772669874,5675.460345100928,0.4310318019078667
37,44,3237.0645482943664,5676.4497808757005,0.29719902962033157
38,44,3166.9216112941103,5618.233483351536,0.2617736161301966
39,44,3142.3860051819456,5624.038675895013,0.20440872365395418
40,44,3128.986819043952,5610.490682549206,0.19339157279917307
41,44,3078.6585106394064,5597.312770546203,0.10898521420188147
42,44,3163.180472337414,5644.836436238857,0.1259774355861995
43,44,3132.859117279552,5643.446684480888,0.11819550031111295
44,44,3109.8685752965835,5629.7344693576815,0.2616305409320401
45,44,3129.7975006404554,5641.808199453268,0.25456604961658574
46,44,3128.0428727605395,5634.591121803186,0.19739605415761022
47,44,3096.297098305324,5616.2713027125565,0.21845382450116949
48,44,3101.539642544239,5631.720489289679,0.14506499744288948
49,44,3149.8918670328876,5654.382976364434,0.15074336246172312
50,44,3118.6280350860543,5649.148830774505,0.14488626235697954
51,44,3075.7736368002625,5629.898556771313,0.0669370682072271
52,44,3042.3893537033086,5621.728444829321,0.12413685504638791
53,44,3031.747959681578,5628.129653042659,0.10570329083787922
54,44,3055.0024853065693,5624.047753723789,0.016763099242422586
55,44,3056.432503754329,5626.075753442955,0.10816205107752544
56,44,3064.4543422195184,5617.493847198023,0.1511722449970183
57,44,3044.1487823624407,5601.313065704461,0.063797100935108
58,44,3048.193765593435,5598.33532601116,0.07785911541783748
59,44,2982.3932714954,5558.387822760882,0.07970888814188383
0,45,5268.102461362335,5977.715862907841,0.449
1,45,5234.582145944184,5943.754190989009,0.3871409423776611
2,45,5217.192057650074,5970.212016827253,0.3746387389328018
3,45,5107.436680160076,5957.104545103326,0.4059391920994535
4,45,5021.9821459854875,5929.810787236521,0.3909292809055322
5,45,4986.063685423619,5936.054810576004,0.29989921602025876
6,45,4806.217341471735,5896.886816237899,0.23929123066995
7,45,4786.840488707512,5895.50514230243,0.2647609046991586
8,45,4798.750941885082,5883.445366563925,0.291199070870762
9,45,4879.1269207408195,5917.136309558829,0.253959178362573
10,45,4744.150645753122,5901.205857085566,0.24905406721766377
11,45,4789.569663214207,5925.574878967991,0.18751694981096867
12,45,4714.238827485097,5905.603069041069,0.15956499442645694
13,45,4647.63083674104,5911.916353168174,0.12596175093615242
14,45,4597.656620987334,5904.125317906033,0.1505047949466004
15,45,4499.656995319396,5856.9559565361005,0.1237413666989221
16,45,4462.778934811448,5843.022148398566,0.10025556197859475
17,45,4455.690638437415,5805.565491927677,0.07424714524189524
18,45,4464.588386788509,5826.54407190125,0.0005900937294339437
19,45,4457.502319363688,5835.772132034712,0.0
20,45,4316.990311760374,5816.874297786615,0.0
21,45,4344.426726049335,5861.045937610776,0.047904943583415245
22,45,4234.476222803378,5832.551060066411,0.10630764972208537
23,45,4219.710151247596,5816.856090323562,0.09127041110075229
24,45,4150.7452158713995,5814.82135705378,0.1588480602733342
25,45,4165.217970330923,5835.903531382303,0.17001582714544955
26,45,4139.775007289664,5804.586417127009,0.13369635354169884
27,45,4118.944797241435,5789.414498860714,0.19039282152608578
28,45,4086.235930656429,5777.133963365586,0.26943018121624607
29,45,4028.475952343818,5748.407952816887,0.19139174691467734
30,45,4035.578768269938,5720.275375174462,0.09013994846218581
31,45,3933.2915940421244,5688.596142921846,0.14919588681708545
32,45,3878.0225856582947,5685.207759685051,0.14896706143861338
33,45,3848.5125431867245,5685.400277588438,0.09338515630286012
34,45,3836.676262319906,5689.410959560369,0.04978677828960254
35,45,3820.468224601865,5705.290397088297,0.01630487484739119
36,45,3849.0027877363136,5707.008969948458,0.07703260175535723
37,45,3891.159790842149,5771.081683995866,0.10124563786562232
38,45,3912.463851294096,5790.716305148392,0.08209823604572489
39,45,3946.9143338391445,5792.227337660419,0.050957695040265906
40,45,3908.9290265329305,5792.594661333829,0.02430133517005903
41,45,3827.849171517176,5804.705865493258,0.03972764978088911
42,45,3735.9624466960354,5813.588338852939,0.10406007931171046
43,45,3592.2300696870075,5774.840978724626,0.1464601551629613
44,45,3537.8285772207128,5753.759368184218,0.16250383530788678
45,45,3520.8568751825246,5727.526203340034,0.16253208900143998
46,45,3437.136625858715,5714.388728094425,0.14816041921997908
47,45,3471.2704794763044,5740.085142873092,0.15350520443087431
48,45,3469.3238296081317,5778.201680724859,0.17870711549834714
49,45,3425.365642547789,5748.506201691626,0.24550915293161085
50,45,3359.374347639455,5723.1721127601995,0.28033607073211747
51,45,3364.4775179064027,5737.300666665561,0.2897258614252859
52,45,3388.1611707939855,5749.554885679815,0.37800458900546413
53,45,3382.611888442078,5721.008934774236,0.44397071412422884
54,45,3286.623247659428,5702.386978390675,0.442462994795636
55,45,3284.841577669935,5727.317206773071,0.4307774397821049
56,45,3245.389738673372,5724.4674640525545,0.4565141297780053
57,45,3108.038041285883,5673.479699435221,0.39097832040157676
58,45,3035.453124345004,5648.74810364795,0.3181451678534497
59,45,3034.828434672537,5662.769959225031,0.4852060139050254
0,46,5268.102461362335,5977.715862907841,0.449
1,46,5248.015637865791,5970.193028618568,0.4004618648427659
2,46,5067.892166634803,5937.662712983209,0.40361826402530604
3,46,4918.480882863989,5893.251938061021,0.3469655121100962
4,46,4742.743471064738,5847.993901807933,0.38353767810520356
5,46,4685.2643338148655,5818.621360245539,0.3768281611090879
6,46,4557.505995695892,5802.810910880208,0.34465879497148555
7,46,4463.507999617119,5772.968325093129,0.4069847743478646
8,46,4466.168440409869,5753.741238836208,0.43904626416720344
9,46,4327.772866202314,5716.228662875191,0.3854609726190406
10,46,4270.940878680687,5711.433213839099,0.3485962499721426
11,46,4189.422392439949,5713.350420551344,0.3853235334604295
12,46,4106.247930169811,5664.745688182232,0.40181922429562605
13,46,4088.3857281474693,5699.411099422292,0.42448565268452143
14,46,4111.6196934272475,5686.42517601497,0.48452906483841013
15,46,3972.5843181958953,5611.7531851583735,0.5620795878412468
16,46,3921.7959938955023,5635.605300130666,0.5061442312686781
17,46,3759.8184912934857,5594.482813057352,0.4271997239908283
18,46,3764.1868477113076,5585.438821636589,0.38393456900508266
19,46,3760.703167658686,5608.393531130942,0.33522236907849196
20,46,3733.890711553929,5595.249941158104,0.3244040766529135
21,46,3711.196106112808,5589.731040810569,0.36355583321985296
22,46,3650.5207125932634,5587.425675346206,0.3126440273696932
23,46,3645.6532412376237,5574.085279401536,0.30316326349654743
24,46,3616.4882405461535,5570.094452744282,0.37669187076314153
25,46,3564.8105406842933,5554.922954986473,0.3461712216293196
26,46,3550.8470094260297,5567.664429310608,0.3054147331615371
27,46,3535.4684253537894,5567.035555351006,0.3603391603472222
28,46,3526.2182637005876,5586.127836850666,0.2705844378924146
29,46,3372.859401824156,5525.215182757552,0.28762641818544554
30,46,3396.897008886611,5520.188703407986,0.31047717674206804
31,46,3418.883716451957,5539.698300082052,0.250223361175162
32,46,3473.1231732647775,5564.490622642724,0.17249244777203288
33,46,3428.5121221717495,5569.3924623065095,0.06701771893782082
34,46,3359.0582091114,5577.210013480172,0.0855143823249317
35,46,3374.0751001429667,5574.313925380983,0.09368770514401178
36,46,3378.0076073791943,5594.9775785114625,0.07470593610686671
37,46,3434.477675510793,5602.410719533857,0.08875294417462222
38,46,3443.7374054881425,5617.507833654363,0.07430943111122942
39,46,3377.4659934711563,5582.5436013894605,0.14509093288113262
40,46,3298.835591506211,5567.678931959226,0.11438912119963224
41,46,3312.9835958951967,5604.259761666827,0.12221422940162002
42,46,3338.5276831131664,5647.966794371469,0.11740046330527605
43,46,3305.4357279474852,5646.535851389007,0.13017800641909838
44,46,3269.845390711128,5631.954305044509,0.1359440549221984
45,46,3269.16636022721,5659.084517429252,0.17646694253153364
46,46,3245.6425289526164,5685.854177406751,0.15788624901662043
47,46,3239.8765853182854,5641.113089402892,0.10010860885101575
48,46,3095.647891207483,5576.000213205275,0.12908622217012922
49,46,3096.3501116286984,5616.514241615108,0.03907804437732923
50,46,3102.3612320226675,5647.956854555504,0.15611411652649487
51,46,3055.068561686429,5660.457689344714,0.12372139462327165
52,46,3006.7999138393116,5669.438540939723,0.13547598787772497
53,46,3006.785328545084,5683.988547639595,0.13925094719514228
54,46,2944.091131341227,5670.987978430163,0.16784288462889824
55,46,2892.545990328573,5622.320902848165,0.19021120066371527
56,46,2854.2068878341224,5632.638317766556,0.1907920786677872
57,46,2862.1331648554687,5664.958027417722,0.13119380471781167
58,46,2870.2277273059212,5666.73116829202,0.05033044879727669
59,46,2872.3349960186883,5673.602459283494,0.0
0,47,5268.102461362335,5977.715862907841,0.449
1,47,5255.115399190893,5950.38136558885,0.4784616813745998
2,47,5128.655816030243,5885.628866790706,0.46142628947478015
3,47,5067.354482231977,5873.263210367814,0.39327618306391626
4,47,5035.7196853305095,5854.73729704063,0.31359954316468647
5,47,5035.148342993591,5873.71250673055,0.30744767667567874
6,47,5032.062349930564,5886.600589896445,0.2649601053877023
7,47,5010.563899136663,5849.981328090037,0.17863786449741612
8,47,5020.157829161036,5847.131081820853,0.16865943229779065
9,47,4957.093430443869,5857.248145872628,0.28204960135392815
10,47,4840.267586555438,5820.467822821443,0.30511849328744156
11,47,4733.029448853896,5829.1788158201625,0.331361816081437
12,47,4782.512567261058,5848.4362810958355,0.34297674762716246
13,47,4724.484581991776,5834.100504579214,0.31331307906671585
14,47,4606.805104537017,5802.778788830937,0.26849512249531216
15,47,4499.7131159670835,5758.221457889692,0.31916206555919074
16,47,4467.853052816619,5744.6330060154305,0.3476322807192206
17,47,4428.75742992751,5726.615186781808,0.3212254637185715
18,47,4411.25114102005,5738.214255994953,0.20199131470773504
19,47,4353.3878570943925,5713.0796191326945,0.21265776087105154
20,47,4406.714123963648,5739.0917370209545,0.2765214174958471
21,47,4340.7319404180935,5696.309773203533,0.2815965351963759
22,47,4240.36098999615,5664.326700285941,0.17663691754500774
23,47,4042.789463702851,5599.721938825972,0.1693264165896657
24,47,4005.1340376877697,5589.325147506785,0.183143086514432
25,47,3959.9216051432754,5597.502581866231,0.19907333499840055
26,47,3999.648297481366,5628.930802634898,0.22491845827397552
27,47,3943.075410330174,5593.769142598806,0.1849979872069391
28,47,3919.2191948965096,5584.224106719323,0.12057017835176503
29,47,3947.7457504452673,5637.460720239766,0.1513625149263164
30,47,3978.374250375074,5608.164353227518,0.15114794063359402
31,47,3905.147090853472,5594.838189681434,0.10253218607306305
32,47,3919.4557607445786,5624.557844215561,0.1928989491068257
33,47,3847.438631498562,5598.360739360334,0.1570047658899809
34,47,3874.3260652341864,5610.635356958498,0.09212065172894514
35,47,3898.247355794777,5622.715243677035,0.13138864336335743
36,47,3874.0746903358904,5623.193450740049,0.06411444726295508
37,47,3813.462744596546,5592.748184972987,0.05087937886193235
38,47,3795.0053638330105,5587.800892758809,0.08831841322931358
39,47,3755.029806607818,5586.836648742878,0.13464669953988262
40,47,3794.8411913166788,5605.757934437622,0.09015005376349156
41,47,3773.1347476300584,5618.714226106452,0.08184082387650707
42,47,3781.811664208275,5638.581100985533,0.04537942335712906
43,47,3701.0959408184285,5636.648799537773,0.0
44,47,3731.105669357081,5671.289223382382,0.0
45,47,3809.6283331345358,5703.927344990005,0.06120907338816566
46,47,3959.8827094560634,5775.994198027386,0.1415620574108334
47,47,4004.267196908448,5767.64459771891,0.08323342251982865
48,47,3902.6043248145847,5732.119434382987,0.06510442607186065
49,47,3864.8598322549883,5705.717801611167,0.07115175171942452
50,47,3863.010127615845,5695.312827696532,0.01942984952617309
51,47,3864.3637558687965,5675.02325823082,0.0986621615910705
52,47,3814.573760806412,5681.366017731219,0.1121825675987865
53,47,3848.0930236688328,5684.433458230307,0.10362929426643754
54,47,3820.974068682617,5708.925090403113,0.10637284146279435
55,47,3887.7994445416302,5730.4659226864815,0.09598601928487883
56,47,3883.8646831450737,5723.909517386493,0.1267173327511602
57,47,3777.185944594015,5675.382500324202,0.1553475597422482
58,47,3806.8360300658564,5682.424570959215,0.18485347347559353
59,47,3708.9223367923796,5650.5781567744125,0.2433153779833786
0,48,5268.102461362335,5977.715862907841,0.449
1,48,5325.790138953985,6030.774319754044,0.44179373677928613
2,48,5431.316042330207,6066.101118530229,0.4411627920101612
3,48,5253.202717378483,6031.911041811728,0.459092949014724
4,48,5201.8935714808,6010.33681304993,0.3544677316731293
5,48,5110.576233961337,6007.150881223746,0.30886619052451597
6,48,4889.45164945063,5971.288086373258,0.3866529496464223
7,48,4849.8397518827,5949.703605384634,0.32869672987766535
8,48,4719.236937004142,5907.442106099012,0.3089665409229465
9,48,4657.35905746189,5887.408551518744,0.2808230759570085
10,48,4579.005736434602,5886.3675424338,0.2669075846357671
11,48,4533.8222302861695,5904.472763877885,0.1722640503838732
12,48,4440.042471169162,5884.41123565471,0.2061632929620611
13,48,4298.5680776859535,5866.0555630321105,0.25889289521587844
14,48,4248.9891432017,5846.415686664288,0.2977055762706101
15,48,4235.577783128644,5868.814546121908,0.3077220233074795
16,48,4143.157353113212,5858.091165961242,0.2106859756297449
17,48,4171.208385914333,5874.493988082256,0.1982482413268588
18,48,4100.030632211276,5849.217038560782,0.10131904120015416
19,48,4039.100033588328,5832.5273847043445,0.0972134889247054
20,48,3992.995810201995,5826.7735613137365,0.13775241326931512
21,48,3950.6709934967316,5778.771369746676,0.1406642318538333
22,48,3899.578727804482,5741.793668233019,0.09419537160753796
23,48,3885.0137164625253,5727.910477402876,0.13566543456644667
24,48,3950.9597594982474,5779.378627618141,0.16181694446404832
25,48,3897.8213684976968,5775.209125432692,0.14487760846552844
26,48,3849.7820242072116,5750.431207063703,0.13273062831544216
27,48,3864.1898237043806,5754.54673656544,0.05381214988763769
28,48,3869.717380006568,5750.965779514805,0.09055393263509905
29,48,3828.6539119561485,5717.308588324601,0.11965059553009197
30,48,3794.724368510811,5741.139681839713,0.056220249719462295
31,48,3813.389772905521,5726.11852114804,0.07402098991858404
32,48,3786.745956181119,5726.97773062749,0.10730674151134437
33,48,3803.3199358072184,5756.146125828076,0.18257517989329622
34,48,3785.3322950718134,5741.915623645901,0.18937963689100057
35,48,3785.7594291363766,5749.145251034294,0.26648621823680274
36,48,3645.9493074577827,5694.917123270562,0.23897356902959394
37,48,3617.3788552272176,5710.829323340945,0.28322415536261975
38,48,3549.0414771672677,5677.134309726633,0.3132993287764592
39,48,3541.7164161107703,5652.287942356373,0.2567115827373033
40,48,3481.8491811416498,5623.238567532113,0.29127593477203717
41,48,3444.550407929131,5608.694961391671,0.2796340972745533
42,48,3375.9347902603868,5574.548202532778,0.19969797767680197
43,48,3338.0202927731275,5547.296339490114,0.28410239129397824
44,48,3293.144603921618,5551.365044833831,0.28564252420844083
45,48,3301.6471175649567,5529.165993383162,0.2842750718739801
46,48,3264.603221092048,5492.658455373558,0.32833819511713075
47,48,3259.4781718973795,5477.421626440275,0.281036107589799
48,48,3243.9033885260747,5450.088361858955,0.3548112091251949
49,48,3287.7200792885396,5462.31946129285,0.32797947493811813
50,48,3240.8361869565606,5455.249252566151,0.2304867641466311
51,48,3221.0167550258548,5430.968433004703,0.3450395749026694
52,48,3180.337909365669,5381.426453218463,0.2956844216622752
53,48,3173.8973178835136,5404.511242520157,0.32651203955148295
54,48,3152.9817148459338,5407.577917152991,0.32210719436056173
55,48,3126.7343583128554,5419.468708505988,0.30523622739585776
56,48,3096.3342136327637,5423.5259853984435,0.2904725264347482
57,48,3068.9426856160294,5470.976907035903,0.3017071786556401
58,48,3047.026593474846,5467.034628584293,0.27010087013264283
59,48,3043.4577601008896,5478.046668628888,0.23388622720381755
0,49,5268.102461362335,5977.715862907841,0.449
1,49,5172.622007651341,5970.698669403333,0.33352967379089943
2,49,5215.7433466814855,5997.649088665779,0.34250231238529194
3,49,5175.010791179183,5980.100788144138,0.2451401592194077
4,49,5178.916547014344,6012.976449559843,0.2431918871845494
5,49,5052.860585795664,5968.110517840554,0.3516248805201339
6,49,5042.605735870571,5993.80679445918,0.4527347470126932
7,49,4864.344214439374,5948.793243123904,0.49177022669478904
8,49,4860.493606704799,5998.60522815248,0.49392249502822055
9,49,4755.14244987836,5965.262443221637,0.48328273609823524
10,49,4640.529021595533,5960.540388855914,0.40781799752873216
11,49,4563.261006976089,5931.883497170269,0.41834361873666376
12,49,4630.882784634304,5951.372462727707,0.4146417400513964
13,49,4564.4613670185245,5906.19334002824,0.3949887653419526
14,49,4501.476861338327,5838.143455077035,0.40468278328732765
15,49,4512.221940044326,5856.5258448567665,0.43671324798636907
16,49,4404.400846155877,5837.082939408018,0.3767232782052492
17,49,4379.618525534564,5832.605682199529,0.40347484589361954
18,49,4367.084875905272,5845.745857231122,0.36759691271027395
19,49,4294.275975919236,5841.1365614051565,0.33040546970099033
20,49,4235.583451196497,5822.093061075395,0.25025559582714846
21,49,4279.737277239556,5831.257164368483,0.21181869338223713
22,49,4242.492023262661,5841.7596997555,0.1690041622925713
23,49,4235.748581365832,5852.675407128752,0.2701382216649217
24,49,4213.328811737216,5854.705924164617,0.23489469352757353
25,49,4245.086509967593,5848.84643330574,0.19620190457486109
26,49,4201.869223033221,5839.903004313007,0.2793319678263392
27,49,4190.148427359724,5825.159373289278,0.26320067677436887
28,49,4111.581159482786,5838.500595015069,0.2537183228941571
29,49,4097.666784609488,5867.009159375603,0.22671724113637726
30,49,4013.2163480965683,5830.1584892020865,0.12961944437706968
31,49,3921.3040566037052,5787.963316532985,0.23263351232129265
32,49,3892.8054072932737,5711.23510603475,0.3227492501565648
33,49,3826.086378652497,5716.26911710777,0.3069393743300581
34,49,3811.6511347757955,5739.811029372958,0.2755082930665628
35,49,3766.440934009894,5729.911570430668,0.2891947931723008
36,49,3666.951246991613,5688.029543815401,0.2639012083884366
37,49,3625.073079711763,5698.988147614318,0.17434763950475501
38,49,3517.4637116560116,5666.010115158851,0.1764611027906799
39,49,3517.118600393267,5671.0744532679755,0.23920528275440817
40,49,3429.437823551539,5650.436281818563,0.17350111959671646
41,49,3397.5611265068887,5686.825633382309,0.16205255097223614
42,49,3375.6168529091015,5722.4756211836875,0.20542187710267082
43,49,3264.899159927309,5708.353284411592,0.15455930469458512
44,49,3244.9165249444654,5720.8696603717935,0.07368628852504097
45,49,3317.4494682235554,5753.724733468112,0.06307140996687668
46,49,3321.366365234702,5760.464489299423,0.09482318147931838
47,49,3307.0667805928215,5792.362211650398,0.07441635910656147
48,49,3329.422283646455,5844.115989689835,0.12941252458871005
49,49,3279.705173953913,5823.608715315397,0.12788995293607186
50,49,3237.554829192072,5808.237420648119,0.09399014155879645
51,49,3270.07104332928,5817.58434159366,0.059428590506525034
52,49,3224.5179932100673,5823.171482323652,0.0
53,49,3283.546575014393,5828.095497803289,0.0
54,49,3211.2876572869854,5811.350097584066,0.02710107928056414
55,49,3208.1895275113347,5785.105004177653,0.019716530100800538
56,49,3213.611807329395,5815.537828822258,0.021709121866699155
57,49,3203.6238453791902,5801.8749892919,0.022054950172752046
58,49,3166.539566801898,5802.266400661814,0.013208481557224976
59,49,3167.410909439311,5799.205475517427,0.10790428835328833
0,50,5268.102461362335,5977.715862907841,0.449
1,50,5269.029347091128,5984.486909115503,0.4407898413092798
2,50,5255.271389788416,5985.712524220902,0.3256853819218566
3,50,5212.755655622943,5987.591854447254,0.20670749632989183
4,50,5089.921602019939,5965.564927045293,0.16661319495467292
5,50,5060.996450681681,5964.1383912946385,0.30456665867526744
6,50,5057.72422403903,5968.37032622007,0.21009098002919518
7,50,5018.974884396786,5986.620400403387,0.2828694171293396
8,50,4902.684920027823,5974.776663139509,0.16679416261130725
9,50,4753.951730494913,5941.326068354946,0.1918263501185859
10,50,4672.747549875137,5921.641817355406,0.3031337292414451
11,50,4687.689967628875,5955.706042236617,0.29378691851600763
12,50,4536.724646754428,5888.213885873162,0.3299602037706604
13,50,4590.165603226509,5869.765937503761,0.34598848693707057
14,50,4578.415281565573,5909.333909413379,0.3737167771796309
15,50,4418.3156919116445,5874.229520210133,0.4445904743906386
16,50,4319.182308128624,5832.990224269341,0.3424191204655251
17,50,4408.461868236619,5875.094155601966,0.3423820890045703
18,50,4403.308509958444,5893.871381792479,0.2878268547581157
19,50,4312.067909804207,5888.4183955919325,0.29370501810965166
20,50,4321.743215035233,5879.628079115817,0.30213733891906175
21,50,4196.494051911012,5828.976704899618,0.15538141762144203
22,50,4185.347608869785,5836.9835904849615,0.17593506341239193
23,50,4157.945472342578,5854.30349841948,0.13018637103512787
24,50,4166.387036431034,5864.023577905685,0.15632720869032285
25,50,4224.955483771146,5925.771223219302,0.11807088733096158
26,50,4208.342200704893,5937.305723599853,0.09074629964393356
27,50,4120.516594001145,5935.025749366768,0.1343266049079343
28,50,4140.976983105997,5942.19180633434,0.15487111540590848
29,50,4121.5855372520255,5960.4120433738235,0.18552246114039794
30,50,4071.990971339889,5950.633456502806,0.16619026766387338
31,50,3994.6687141165603,5969.8351791539035,0.07840669378125463
32,50,3882.2462583759548,5961.978414450223,0.0843381201092699
33,50,4026.3533450346504,6030.553022296161,0.011549304396929083
34,50,4024.529889561773,6033.522411070652,0.0
35,50,3965.3690991198036,6056.549416428035,0.01613019312905002
36,50,3888.987904486416,6023.462209620268,0.07028960550192848
37,50,3962.834687916833,6040.020646070003,0.08298989344956985
38,50,3870.1216999635676,6028.322768810852,0.05759181985629754
39,50,3847.959608654203,6041.9808295863495,0.06638235503888812
40,50,3869.714487379558,6054.093122394477,0.13196715861604236
41,50,3793.92022582031,5998.000739871684,0.1214606239998528
42,50,3826.634502926296,6002.448967850445,0.19025846506248004
43,50,3845.985964254048,6034.782741152234,0.278353968115801
44,50,3735.300207949082,5950.625104259792,0.26176455346773886
45,50,3742.7199438189637,5954.327744074742,0.24686886880042105
46,50,3743.2713603353004,5976.683012933622,0.16335251968592507
47,50,3744.858303958342,6004.671465303609,0.060907183155710753
48,50,3780.637020072274,6057.696276914594,0.04428407212489265
49,50,3800.544460801584,6095.193030780831,0.08795123968654733
50,50,3853.931087590794,6109.453999507023,0.040978753806166876
51,50,3792.7966401352523,6090.96054880921,0.04205608589270338
52,50,3723.0992738342743,6083.925300632233,0.09936719081653517
53,50,3817.6544162789455,6093.92150790069,0.10700354477322821
54,50,3755.726929473707,6068.344787512295,0.11383758915106922
55,50,3728.8335250607374,6094.254250005532,0.06926532899434967
56,50,3717.3266420070117,6094.686230251835,0.12491370199242777
57,50,3597.3049889281715,6033.335541471323,0.17415648049830446
58,50,3558.034613035374,6005.0988954861095,0.17703024811486978
59,50,3517.8638430454653,5995.394946189605,0.21992604130111565
0,51,5268.102461362335,5977.715862907841,0.449
1,51,5178.346952081957,5965.657270451267,0.404344816381997
2,51,5222.218566243709,5931.134627434155,0.41667468673103614
3,51,5061.026632963241,5908.049354960699,0.3764592167043347
4,51,5068.938391411152,5907.936324545718,0.3604794503898573
5,51,5025.683466009874,5917.981867679467,0.3308792045828593
6,51,4961.55540183091,5905.970114482456,0.24194414039479126
7,51,4830.720764163479,5850.629473799781,0.16542920621112334
8,51,4744.069133345484,5854.4886449876585,0.16384876614029106
9,51,4796.532142068784,5877.26805506143,0.07890575245434497
10,51,4740.849735817762,5861.357180174331,0.1704339472812158
11,51,4733.396225250297,5863.724719578075,0.1691365444005636
12,51,4635.487423059311,5854.690395219155,0.13632891596993
13,51,4618.4701566358335,5847.429376279037,0.10995196525678676
14,51,4393.808988219715,5784.217033824843,0.08627721651435474
15,51,4316.261951356692,5774.5042939408695,0.049911660105187425
16,51,4263.951493434158,5732.207943651362,0.014782861441225738
17,51,4151.284917387327,5735.915906679557,0.012196637829116876
18,51,4088.943250810073,5739.611828425284,0.023896337704421056
19,51,4016.824149751925,5718.831696907642,0.09518565352117773
20,51,4021.0792842364467,5745.749420419217,0.17466070357343227
21,51,4077.7559735320833,5789.143824945279,0.16169022413311152
22,51,4086.1492788084192,5781.462174810766,0.14908583978797593
23,51,3940.2870377800364,5719.443246569615,0.2181520898843724
24,51,3988.6076085381133,5757.0107459093615,0.16133797367375294
25,51,3971.5522065014984,5799.323626615231,0.14441004085074163
26,51,3970.5887975018222,5805.497037302689,0.1403333911607326
27,51,3919.625256150754,5785.165541942443,0.1867668365292242
28,51,3896.583630867743,5762.915647348007,0.18764483008321603
29,51,3853.3010441397223,5744.504035824609,0.2398333758018148
30,51,3902.1366250363794,5772.978838642529,0.18531955811913486
31,51,3816.0330533916613,5773.653352271915,0.1910319591379876
32,51,3795.33461933328,5754.204285482005,0.16648261128238367
33,51,3710.9404665266034,5703.323928761862,0.14648733029209507
34,51,3597.2429853588787,5649.278474038846,0.12266884028785208
35,51,3556.950140939213,5676.4659355961785,0.21485233893665912
36,51,3586.945830021995,5686.048689406721,0.2542682159860615
37,51,3615.8367520768816,5709.761729166819,0.20877100148722516
38,51,3587.685746877683,5720.819039753779,0.2635767211221665
39,51,3588.644388950226,5745.287354575627,0.17063195306749257
40,51,3578.554260544913,5740.627265831962,0.23944456415379822
41,51,3606.51334307042,5745.157256426419,0.2899849309067213
42,51,3657.8010490004185,5753.810605962115,0.22762187786508226
43,51,3657.298553640037,5744.3781429281535,0.18847596805349462
44,51,3663.807139260499,5730.545732438543,0.09009570916564653
45,51,3686.4391491532047,5723.820003349244,0.17403664539022284
46,51,3670.5503449353764,5730.960345184669,0.12790949325054068
47,51,3629.1569249642516,5741.492594442621,0.0645617612072058
48,51,3587.2001182264107,5706.656886052688,0.14879419612267392
49,51,3618.563375288756,5735.840387422416,0.16503316975817242
50,51,3621.854493647611,5735.19120474414,0.18311424788303182
51,51,3616.023777916417,5752.682187436275,0.25307690030615565
52,51,3633.8044357821996,5760.208795964643,0.28612430606389977
53,51,3520.6615900428383,5712.7272629841555,0.28610312154239964
54,51,3437.3251569644412,5694.152252688192,0.25901599928654756
55,51,3486.9180479711986,5708.66593272374,0.23462880749072107
56,51,3493.3348809750996,5745.1219236121,0.23543320625111952
57,51,3512.0427958307873,5750.439749242127,0.35063661934986595
58,51,3510.0428387542947,5736.472265013633,0.3364448857096232
59,51,3547.8085273014476,5745.359445839745,0.37666252094394337
0,52,5268.102461362335,5977.715862907841,0.449
1,52,5241.695690926294,5989.27345610189,0.3893467734421614
2,52,5155.723828379076,5980.209729492867,0.33596244630830335
3,52,5201.719715018899,5982.261244050944,0.2480012901550481
4,52,5257.690473987164,6005.907484130041,0.2597018591446231
5,52,5240.300807842876,6000.860589669668,0.29862884448688887
6,52,5196.038891943078,6011.696631884805,0.24977572039123822
7,52,5091.561632232935,6008.088804333827,0.3251217923627596
8,52,5046.977158806323,5994.624637993138,0.3382414692657034
9,52,5004.484904835911,5958.267440884694,0.2365285535513395
10,52,4842.263339026876,5933.7954029571565,0.24554299786247633
11,52,4817.022634910385,5945.699438823811,0.34361161892959347
12,52,4828.7384524401195,5944.242955682508,0.28842899396282196
13,52,4777.914020392604,5947.401682912906,0.3559802394014406
14,52,4774.753367753124,5951.517407555137,0.3218327365023869
15,52,4814.659233683814,5966.461441683238,0.2877517024186844
16,52,4698.99766900192,5936.590466333101,0.3628073332741149
17,52,4617.223025127499,5895.462597224989,0.3866452658224473
18,52,4614.958045459542,5886.835869623543,0.3262870966338644
19,52,4582.8970692444145,5859.564080162974,0.3468737710785834
20,52,4482.71940811928,5867.175037672261,0.39900602337687463
21,52,4564.695678898369,5926.123109175144,0.37953555806071915
22,52,4487.460484900233,5920.9727297037725,0.3292503129405524
23,52,4470.6171711325605,5915.621291096694,0.35213255755328976
24,52,4399.797806145575,5890.609130716065,0.3463285933526327
25,52,4432.564634527558,5901.687197997471,0.33046950681730514
26,52,4433.311387669229,5919.337741879587,0.26715165267331786
27,52,4463.860992740153,5904.680659252858,0.323488189868792
28,52,4447.443153548684,5917.33122545833,0.32148771582790164
29,52,4363.004044732985,5877.010555000959,0.2629307185962748
